RPM,Throttle,Torque (Nm),Power (kW),Horsepower
3600,0.6,105.61356521395992,39.81537607147237,53.39328962246529
3600,0.7,125.24982625566767,47.21807208338443,63.320466787427144
3600,0.8,144.88608729737538,54.62076809529647,73.24764395238898
3600,0.9,164.52234833908318,62.02346410720856,83.17482111735089
3600,1.0,184.1586093807909,69.4261601191206,93.10199828231272
3700,0.1,7.167266044214259,2.777051076602008,3.7240861963282925
3700,0.2,26.934828933013872,10.436252153204018,13.995242259895422
3700,0.3,46.70239182181349,18.09545322980603,24.266398323462557
3700,0.4,66.4699547106131,25.75465430640803,34.53755438702968
3700,0.5,86.23751759941268,33.41385538301003,44.80871045059679
3700,0.6,106.00508048821233,41.073056459612054,55.07986651416394
3700,0.7,125.77264337701192,48.73225753621405,65.35102257773106
3700,0.8,145.54020626581155,56.39145861281606,75.62217864129818
3700,0.9,165.30776915461115,64.05065968941807,85.89333470486531
3700,1.0,185.07533204341073,71.70986076602007,96.16449076843243
3800,0.1,6.886005683820372,2.7401831500565677,3.6746455009475225
3800,0.2,26.77815331711043,10.655966300113134,14.289883733556568
3800,0.3,46.67030095040048,18.5717494501697,24.905121966165616
3800,0.4,66.56244858369055,26.487532600226274,35.52036019877467
3800,0.5,86.4545962169806,34.40331575028284,46.13559843138372
3800,0.6,106.34674385027066,42.319098900339405,56.750836663992764
3800,0.7,126.2388914835607,50.23488205039597,67.3660748966018
3800,0.8,146.1310391168508,58.150665200452536,77.98131312921086
3800,0.9,166.02318675014087,66.06644835050912,88.59655136181992
3800,1.0,185.9153343834309,73.98223150056567,99.21178959442895
3900,0.1,6.5884134270310835,2.6907544587525165,3.608360545464016
3900,0.2,26.598363205001704,10.862958917505033,14.567465358059586
3900,0.3,46.60831298297231,19.035163376257543,25.526570170655145
3900,0.4,66.61826276094294,27.207367835010068,36.485674983250725
3900,0.5,86.62821253891354,35.37957229376258,47.44477979584629
3900,0.6,106.63816231688415,43.55177675251509,58.40388460844185
3900,0.7,126.64811209485478,51.72398121126761,69.36298942103743
3900,0.8,146.6580618728254,59.89618567002013,80.322094233633
3900,0.9,166.66801165079596,68.06839012877263,91.28119904622855
3900,1.0,186.67796142876662,76.24059458752515,102.24030385882412
4000,0.1,6.282040148512884,2.6314148240165616,3.5287847981984193
4000,0.2,26.410560346020663,11.062829648033123,14.835496376603356
4000,0.3,46.539080543528456,19.49424447204969,26.1422079550083
4000,0.4,66.66760074103622,27.925659296066247,37.448919533413225
4000,0.5,86.79612093854402,36.357074120082814,48.75563111181817
4000,0.6,106.9246411360518,44.78848894409938,60.06234269022311
4000,0.7,127.05316133355959,53.21990376811594,71.36905426862805
4000,0.8,147.18168153106734,61.65131859213249,82.67576584703298
4000,0.9,167.31020172857518,70.08273341614908,93.98247742543795
4000,1.0,187.43872192608293,78.51414824016562,105.28918900384286
4100,0.1,5.914301603402979,2.5393112840099015,3.405271937789864
4100,0.2,26.109576250441727,11.210172568019802,15.033086453023737
4100,0.3,46.30485089748045,19.881033852029695,26.6609009682576
4100,0.4,66.50012554451922,28.551895136039604,38.28871548349149
4100,0.5,86.69540019155795,37.2227564200495,49.91652999872535
4100,0.6,106.89067483859667,45.89361770405938,61.5443445139592
